city,Branch,Latitude,Longitude,Rating,Review Text,Review Date,clean_text,label
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان جميل وهادئ والخدمة سريعة
الموظفون ودودين
عدد الطاولات محدودة ومرويحة
طلبنا كان وافل بروليه و نكهة الشهر عبارة عن نكهة بلوبيري وفول سوداني جميعهم اعطيهم 10/10 نكهات لذيذه ووافل هش وخفيف جداً

قهوة اليوم اثيوبيه 9/10",قبل شهر,المكان جميل وهادي والخدمه سريعه الموظفون ودودين عدد الطاولات محدوده ومرويحه طلبنا كان وافل بروليه و نكهه الشهر عباره عن نكهه بلوبيري وفول سوداني جميعهم اعطيهم 10 10 نكهات لذيذه ووافل هش وخفيف جدا قهوه اليوم اثيوبيه 9 10,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل مره يمي بس المكان ضيق جدا,قبل شهر,الوافل مره يمي بس المكان ضيق جدا,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,,قبل شهر,,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل خيال,قبل شهر,الوافل خيال,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,شي خيال مره النكهات اللي يسوونها وطعم خيال,قبل شهر,شي خيال مره النكهات اللي يسوونها وطعم خيال,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل شهر,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,1,المحل صغير والوافل يجي بارد,قبل شهرين,المحل صغير والوافل يجي بارد,negative
Riyadh,Al Yasmin,24.8074386,46.661363,4,جيد لتناول القهوه والمشروبات أجواء رئعه,قبل شهرين,جيد لتناول القهوه والمشروبات اجواء ريعه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,نكهة الفول السوداني والمربى عظييييييييييييييييييييييمة جداً اتمنى اتمنى اتمنى تثبتونا في المنيو رجاءً,قبل شهرين,نكهه الفول السوداني والمربي عظييمه جدا اتمني اتمني اتمني تثبتونا في المنيو رجاء,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"Fresh waffles 😌 they're filled from the inside too 😋
They have different flavors each month 👍🏻",تاريخ التعديل: قبل شهرين,fresh waffles 😌 theyre filled from the inside too 😋 they have different flavors each month 👍🏻,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,"جربت الوافل كريم بروليه لذيذذ الصدق
بس المكان سيء ماقدرت اجلس وفوقها طلبت مويه ولا عطوني وطلعت بدونها
وصاحبتي طلبت وافل كريم بروليه عطوها وافل بالفول السوداني
الموظفين مدري مصدعين مدري لانه اخر اليوم بس صدق زعلتوني
لو وافلكم مو لذيذ ورهيب عطيتكم نص نجمه✋🏻",قبل شهرين,جربت الوافل كريم بروليه لذيذذ الصدق بس المكان سيء ماقدرت اجلس وفوقها طلبت مويه ولا عطوني وطلعت بدونها وصاحبتي طلبت وافل كريم بروليه عطوها وافل بالفول السوداني الموظفين مدري مصدعين مدري لانه اخر اليوم بس صدق زعلتوني لو وافلكم مو لذيذ ورهيب عطيتكم نص نجمه,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"مساء الخير
تجربتنا كانت لكوفي فلوتد على شارع القلعة ( حي الياسمين )
قهوة اليوم اثيوبي جيدة
فلات وايت كوستاريكا جيد
وافل كريم برواليه حلوة
جلسات داخلية
بدون موسيقى وبدون بارتشن",قبل شهرين,مساء الخير تجربتنا كانت لكوفي فلوتد علي شارع القلعه حي الياسمين قهوه اليوم اثيوبي جيده فلات وايت كوستاريكا جيد وافل كريم برواليه حلوه جلسات داخليه بدون موسيقي وبدون بارتشن,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,"القهوة
الاتية ١/٥
قهوة اليوم ٣/٥
الحلى جيد ولكن سعره لا يستحق",قبل شهرين,القهوه الاتيه ١ ٥ قهوه اليوم ٣ ٥ الحلي جيد ولكن سعره لا يستحق,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,مميز الوافل والقهوة .. المكان جميل ولاكن صغير ، يستحق التجربة وتكراراها .,قبل شهرين,مميز الوافل والقهوه المكان جميل ولاكن صغير ، يستحق التجربه وتكراراها,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,😋😋😋,قبل شهرين,😋😋😋,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الذ وافل بالرياض اتمنى نكهة الكندر ترجع
وياليت يصير فيه تصويت الذ نكهه تستمر لان النكهات الموجوده دايم اقل
من عاديه",قبل شهرين,الذ وافل بالرياض اتمني نكهه الكندر ترجع وياليت يصير فيه تصويت الذ نكهه تستمر لان النكهات الموجوده دايم اقل من عاديه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"مو اول مره ولا ثاني مره من الذ الوافل الي بسعوديه قسم بالله بس العيب الوحيد مافيه مواقف
وياليت ترجع وافل الكندر 🤍",قبل شهرين,مو اول مره ولا ثاني مره من الذ الوافل الي بسعوديه قسم بالله بس العيب الوحيد مافيه مواقف وياليت ترجع وافل الكندر,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"Good place, good taste waffles, good and fast service, they have a different kinds of waffles and drinks. Me and my family enjoyed in the visit.",قبل شهرين,good place good taste waffles good and fast service they have a different kinds of waffles and drinks me and my family enjoyed in the visit,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"وافل دبل شوكلت اعجبني بروليه اقل من عادي
والقهوه جربت بارده اثيوبي فيها ايحاء بصل
الكولومبي حلوه",قبل شهرين,وافل دبل شوكلت اعجبني بروليه اقل من عادي والقهوه جربت بارده اثيوبي فيها ايحاء بصل الكولومبي حلوه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,تاريخ التعديل: قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,,قبل شهرين,,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"طلبت لاتيه و وافل نكهة الشهر (كندر )
الطعم لذيذ و الحشوه ممتازه 👍🏻
الطلب طول صراحه مع انه ما في زحمه
الجلسات  قريبه من بعض سمعت كل سوالف اللي جمبي
ما اعتقد اكرر التجربه داخل الكوفي ممكن اطلبها سفري",تاريخ التعديل: قبل شهرين,طلبت لاتيه و وافل نكهه الشهر كندر الطعم لذيذ و الحشوه ممتازه الطلب طول صراحه مع انه ما في زحمه الجلسات قريبه من بعض سمعت كل سوالف اللي جمبي ما اعتقد اكرر التجربه داخل الكوفي ممكن اطلبها سفري,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,,قبل شهرين,,negative
Riyadh,Al Yasmin,24.8074386,46.661363,2,"الخدمة سريعه
المكان صغير جداً وزحمة
طلبي كان
وافل كريم بروليه وافل ب ٢٣ ريال عادي جداً
قهوة اليوم ب ٨ ريال لم تعجبني ابداً والناس اذواق

كنت متحمسة اروح له بس كان عادي
و مواقف السيارات قليلة",قبل شهرين,الخدمه سريعه المكان صغير جدا وزحمه طلبي كان وافل كريم بروليه وافل ب ٢٣ ريال عادي جدا قهوه اليوم ب ٨ ريال لم تعجبني ابدا والناس اذواق كنت متحمسه اروح له بس كان عادي و مواقف السيارات قليله,negative
Riyadh,Al Yasmin,24.8074386,46.661363,1,ثاني مره اجي للمكان وما احصل موقف انتظرت فوق العشرين دقيقه محد طلع حتى المواقف اللي حوله مليانه مافيه الا قطع الشارع حاولت اتصل و اطلب ويطلع لي الطلب للسيارة الرقم مفصول اعتقد هاذي المشكله تحتاج خدمة التوصيل للسيارة ..,قبل شهرين,ثاني مره اجي للمكان وما احصل موقف انتظرت فوق العشرين دقيقه محد طلع حتي المواقف اللي حوله مليانه مافيه الا قطع الشارع حاولت اتصل و اطلب ويطلع لي الطلب للسياره الرقم مفصول اعتقد هاذي المشكله تحتاج خدمه التوصيل للسياره,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,,تاريخ التعديل: قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,الصراحه عادي مايسوى الضجه,قبل شهرين,الصراحه عادي مايسوي الضجه,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"صراحه تجربتي له كانت جيده..

المكان صغير وكان جدا مزدحم،،الموطف جداا كان لطيف  وخدوم وذو خلق عالي..

المكان نظيف والخدمه سريعه ..والطعم ممتاز ..
طلبت وافل نوعين
بورليه
ونوع مملح
وقهوه صراحه حلو بس اسعاره مرتفعه نوعا ما ..",قبل شهرين,صراحه تجربتي له كانت جيده المكان صغير وكان جدا مزدحم،،الموطف جداا كان لطيف وخدوم وذو خلق عالي المكان نظيف والخدمه سريعه والطعم ممتاز طلبت وافل نوعين بورليه ونوع مملح وقهوه صراحه حلو بس اسعاره مرتفعه نوعا ما,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"افضل وافل بلجيكي ذقته بالرياض والصراحة فنانين بالنكهات الي ينزلونها.. تقريبا كل شهر اروح اشيك على جديدهم.

مستوى الوافل ممتاز والمشروبات مستواها جيد وتحسنت الخيارات👍🏻",قبل شهرين,افضل وافل بلجيكي ذقته بالرياض والصراحه فنانين بالنكهات الي ينزلونها تقريبا كل شهر اروح اشيك علي جديدهم مستوي الوافل ممتاز والمشروبات مستواها جيد وتحسنت الخيارات,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل خطير لذيييذ ما ينشبع منه والقهوة خيااالية والمكان هادي مع ناس لطيفه أرجع لهم ان شاء الله 💗💗💗✨🌿,قبل شهرين,الوافل خطير لذييذ ما ينشبع منه والقهوه خيااليه والمكان هادي مع ناس لطيفه ارجع لهم ان شاء الله,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,خورافي👍🏽👍🏽,قبل شهرين,خورافي,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"جربت نكهة هالشهر المانجو والباشن فروت لذذذيذة
فيها طعم حموضة خفيف 😋👏",قبل شهرين,جربت نكهه هالشهر المانجو والباشن فروت لذذيذه فيها طعم حموضه خفيف,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"الوافل الكريم بورليه😍✅✅

لكن ليت يكون فيه دورات مياة.. شيء مهم مو موجود🥲",قبل شهرين,الوافل الكريم بورليه لكن ليت يكون فيه دورات مياه شيء مهم مو موجود,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,افضل قهوة وأفضل وأفل كريمة بروليه لذيذ لذيذ مرررة,قبل شهرين,افضل قهوه وافضل وافل كريمه بروليه لذيذ لذيذ مرره,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,كل شيء عندهم لذيذ وموزون مية بالمية👍🏻 اطلب من عندهم اي شيء اشتهيه ويطلع ممتاز مثل الايس كوفي والوافل ما عليهم كلام، اليوم جربت الاسبريسو افوقاتو وكانت فوق التقييم صراحه تسرررسرح وطعم القهوه لذيذ مرا,قبل شهرين,كل شيء عندهم لذيذ وموزون ميه بالميه اطلب من عندهم اي شيء اشتهيه ويطلع ممتاز مثل الايس كوفي والوافل ما عليهم كلام، اليوم جربت الاسبريسو افوقاتو وكانت فوق التقييم صراحه تسررسرح وطعم القهوه لذيذ مرا,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,جيده جدا,قبل شهرين,جيده جدا,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,"حطيته في أول القائمة إذا زرت الرياض
طلبت 3 أصناف والطعم عااااادي جداً!😢

وافل دبل تشوكلت + وافل الكليجة مره طعمهم عادي
+ آيس كريم فانيلا اللي توقعته بيكون لذيييذ ومختلف لأنه يستخدم فانيلا طبيعية وطلع حاالي ونفس طعم آيس كريم ماك بالضبط! + القهوة V60 كانت حلوة

المكان صغير وملموم وجلساته محدودة",قبل شهرين,حطيته في اول القايمه اذا زرت الرياض طلبت 3 اصناف والطعم عاادي جدا وافل دبل تشوكلت وافل الكليجه مره طعمهم عادي ايس كريم فانيلا اللي توقعته بيكون لذييذ ومختلف لانه يستخدم فانيلا طبيعيه وطلع حاالي ونفس طعم ايس كريم ماك بالضبط القهوه V60 كانت حلوه المكان صغير وملموم وجلساته محدوده,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,جميل,قبل شهرين,جميل,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,#NAME?,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,Loved the flavor of this month the caramel macchiato waffle!,قبل شهرين,loved the flavor of this month the caramel macchiato waffle,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"كل شي ممتاز، انصح بزيارته
الفرع صغير",قبل شهرين,كل شي ممتاز، انصح بزيارته الفرع صغير,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"قهوة ☕️ ومشهورين بالوافل
جيدة الطلبات كانت
افوقاتو اسبريسو ☕️ ( ايسكريم بقهوة السبيريسو )
جيد والطعم جيد يعيبه الحجم الصغير مقابل 🆚 مبلغ اكبر
الوافل جميل وطازج ولذيذ ولكن طري جداً",قبل شهرين,قهوه ومشهورين بالوافل جيده الطلبات كانت افوقاتو اسبريسو ايسكريم بقهوه السبيريسو جيد والطعم جيد يعيبه الحجم الصغير مقابل مبلغ اكبر الوافل جميل وطازج ولذيذ ولكن طري جدا,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الله يبارك له من اول مافتح وانا ابي اجربه، اتقان العمل و الهوية المميزة بكل نكهة مالها إلا انه ينجح

طلبت الكريم بروليه - حلو بس لغاويص مرة وحالي (داخله مربى ) الحشوة راهية

وطلبت الكلاسك حالي وعادي",قبل شهرين,الله يبارك له من اول مافتح وانا ابي اجربه، اتقان العمل و الهويه المميزه بكل نكهه مالها الا انه ينجح طلبت الكريم بروليه حلو بس لغاويص مره وحالي داخله مربي الحشوه راهيه وطلبت الكلاسك حالي وعادي,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل شهرين,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,المقهى جميل متخصص بالوافل به نكهات متعددة الفرع صغير ومزدحم,قبل شهرين,المقهي جميل متخصص بالوافل به نكهات متعدده الفرع صغير ومزدحم,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,للاسف القهوه عنده احلى من الوافل اللي مفتروض يكون مختص فيه اخذنا قهوة اليوم ووافل كريم بورلي ووافل كلاسك شوكلت الكريم بورلي حليو مب شين والكلاسك شوكلت ناشفه جداً اتمنى ترجعون جودة الوافل المرات الجايه ..,قبل شهرين,للاسف القهوه عنده احلي من الوافل اللي مفتروض يكون مختص فيه اخذنا قهوه اليوم ووافل كريم بورلي ووافل كلاسك شوكلت الكريم بورلي حليو مب شين والكلاسك شوكلت ناشفه جدا اتمني ترجعون جوده الوافل المرات الجايه,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,"تجربة ثانيه للوافل اللذيذ
مره هش وما ينمل منه
جربناه كلاسيك وحشوة شوكليت ونكهة ( أومبا لومبا ) محشي شوكليت وعليه كريمة شوكليت مع كراميل
وكلها لذذيذذذذه
الكلاسيك مره لذيذ وخفيف
وارجع له اكثر من مره
الله يبارك لهم",قبل شهرين,تجربه ثانيه للوافل اللذيذ مره هش وما ينمل منه جربناه كلاسيك وحشوه شوكليت ونكهه اومبا لومبا محشي شوكليت وعليه كريمه شوكليت مع كراميل وكلها لذذيذذه الكلاسيك مره لذيذ وخفيف وارجع له اكثر من مره الله يبارك لهم,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,"طلبت افوقاتو وايسكريم ووافل
طعمه مقبول المحل طوابيير

الكاشير اللي يشتغل بالمساء مستفز يرد بدون نفس، لما طلبت افوقاتو قلت له يفصل الاسبريسو لاني بصبه بنفسي بالسيارة عشان مايذوب الايسكريم ع طول قالي لا، قلت ليه؟ قال اذا تبين اطلبي اسبريسو لحاله وايسكريم لحاله
الافوقاتو نحطهم مع بعض، ولو فصلته كل احد بيجي يطلب نفس الشي، مسوي قافط والاسلوب ماش

وطبعا اخذته وهو ذايب من حرارة الاسبريسو وقلت توبه اجي مره ثانيه",تاريخ التعديل: قبل 3 أشهر,طلبت افوقاتو وايسكريم ووافل طعمه مقبول المحل طوابيير الكاشير اللي يشتغل بالمساء مستفز يرد بدون نفس، لما طلبت افوقاتو قلت له يفصل الاسبريسو لاني بصبه بنفسي بالسياره عشان مايذوب الايسكريم ع طول قالي لا، قلت ليه؟ قال اذا تبين اطلبي اسبريسو لحاله وايسكريم لحاله الافوقاتو نحطهم مع بعض، ولو فصلته كل احد بيجي يطلب نفس الشي، مسوي قافط والاسلوب ماش وطبعا اخذته وهو ذايب من حراره الاسبريسو وقلت توبه اجي مره ثانيه,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,زرت المكان اكثر من 6 مرات الوافل عندهم خرافي خصوصًا التيراميسو أنصحكم فيه 👏🏻..,قبل 3 أشهر,زرت المكان اكثر من 6 مرات الوافل عندهم خرافي خصوصا التيراميسو انصحكم فيه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 3 أشهر,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 3 أشهر,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,1,للأسف مرتين اخذ منه يصير الوافل قديم,قبل 3 أشهر,للاسف مرتين اخذ منه يصير الوافل قديم,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,المكان جميل ويعتبر صغير ، كان طلبي أفوكاتو اسبريسو الذ شي ذقته عندهم والوافل يعتبر حلوو,قبل 3 أشهر,المكان جميل ويعتبر صغير ، كان طلبي افوكاتو اسبريسو الذ شي ذقته عندهم والوافل يعتبر حلوو,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان حلو ، صغير نوعا ما

طلبت وافل كان جداً لذيذ

وهوت جوكلت ايضاً كان ممتاز",قبل 3 أشهر,المكان حلو ، صغير نوعا ما طلبت وافل كان جدا لذيذ وهوت جوكلت ايضا كان ممتاز,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 3 أشهر,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,وافل جيد مره جربت الكلاسيكي بدون اضافات مره حلو الصراحه وجربت نكهة الشهر كانت حلوه لاكن دسم شكولاته كثير فضلت الساده الصراحه ارجع اذا اشتهيت وافل 👍🏼 السعر مرتفع شوي,قبل 3 أشهر,وافل جيد مره جربت الكلاسيكي بدون اضافات مره حلو الصراحه وجربت نكهه الشهر كانت حلوه لاكن دسم شكولاته كثير فضلت الساده الصراحه ارجع اذا اشتهيت وافل السعر مرتفع شوي,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 3 أشهر,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,ممتاز جدا وذوق رفيع وأفل وقهوة امريكانو ولا غلطه,قبل 3 أشهر,ممتاز جدا وذوق رفيع وافل وقهوه امريكانو ولا غلطه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"مشهور بالوافل
طلبنا كل النوعين
وصراحة مافيه لذة عادي جداً
جلساته محدودة وصغيرة",قبل 3 أشهر,مشهور بالوافل طلبنا كل النوعين وصراحه مافيه لذه عادي جدا جلساته محدوده وصغيره,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,لذييييذ ولا غلطة جربت نكهةة الكليجا ونكهة الكسترد ونكهة الشهر الطعم خوراااافي . الله يوفق القصيمي وين ماكان🥰,قبل 3 أشهر,لذييذ ولا غلطه جربت نكههه الكليجا ونكهه الكسترد ونكهه الشهر الطعم خوراافي الله يوفق القصيمي وين ماكان,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,"عادي جدا

يوجد الافضل و الارخص .. نكهة الكلاسيك اللي محد ياخذها أشوفها افضل من نكهات الشهر اللي يتزاحمون عليها",قبل 3 أشهر,عادي جدا يوجد الافضل و الارخص نكهه الكلاسيك اللي محد ياخذها اشوفها افضل من نكهات الشهر اللي يتزاحمون عليها,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 3 أشهر,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,يخوان ليش الوافل بارد ! سلامات ! المميز عندكم انه حار اتعنى واخذه بارد القهر اني مادريت الا بعد مامشيت,قبل 3 أشهر,يخوان ليش الوافل بارد سلامات المميز عندكم انه حار اتعني واخذه بارد القهر اني مادريت الا بعد مامشيت,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,4,شكرًا لكل واحد من الكاشير والنفس السمحة لين اللي سلمني الطلب ♥️,قبل 3 أشهر,شكرا لكل واحد من الكاشير والنفس السمحه لين اللي سلمني الطلب,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,Sangat membantu trimakasih gogle,قبل 3 أشهر,sangat membantu trimakasih gogle,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الخدمة والوافل والقهوة جميلة ويستحق التجربة,قبل 3 أشهر,الخدمه والوافل والقهوه جميله ويستحق التجربه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,"جربت الكريم بروليه ماكان كالمتوقع عادي جدا
طلبت منهم قهوه طيبه لاباس

المكان ضييق جدا وغير مريح للقعده بصراحه

قد يكون له زياره لتجربة انواع اخرى",قبل 3 أشهر,جربت الكريم بروليه ماكان كالمتوقع عادي جدا طلبت منهم قهوه طيبه لاباس المكان ضييق جدا وغير مريح للقعده بصراحه قد يكون له زياره لتجربه انواع اخري,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,الافوغاتو لذيذ جدا والوافل من الذ الوافل في الرياض,قبل 3 أشهر,الافوغاتو لذيذ جدا والوافل من الذ الوافل في الرياض,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,مره النادي جميل ولدي أدمن على النادي و المدرب,قبل 3 أشهر,مره النادي جميل ولدي ادمن علي النادي و المدرب,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,والله كلشي عندهم لذيذ كل نكهه لذيذه اعشقهم والله ، كل مره اجرب نكهه جديده تكون الذ من الثانيه,قبل 3 أشهر,والله كلشي عندهم لذيذ كل نكهه لذيذه اعشقهم والله ، كل مره اجرب نكهه جديده تكون الذ من الثانيه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 3 أشهر,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,اتمنى منكم تثبيت نكهه الكراميل مكياتو,قبل 3 أشهر,اتمني منكم تثبيت نكهه الكراميل مكياتو,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,"الكابتشينو جيدجدًا
الكركديه ممتاز
وأفل دبل شوكليت غير جد و غير طازج",قبل 3 أشهر,الكابتشينو جيدجدا الكركديه ممتاز وافل دبل شوكليت غير جد و غير طازج,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان المفضل طوال السنة !
بالشتا الهوت تشوكلت مميز مرة وجودته عالية ونكهة الدارك تشوكلت واضحه ومحليته..
وبالصيف اللومي والكركدية وأكيد الافوقاتو مايتفوت لأن قهوتهم وايسكريمهم زينيين فا أكيد أكيد بيكون زين 🫠
اتمنى بس يرجعون نكهة وافل الهيل وتكون ثابته بالمنيو .
الله يوفقهم صراحة الجودة بالمكونات واضحة ربي يباركلهم ويكثر من امثالهم",قبل 3 أشهر,المكان المفضل طوال السنه بالشتا الهوت تشوكلت مميز مره وجودته عاليه ونكهه الدارك تشوكلت واضحه ومحليته وبالصيف اللومي والكركديه واكيد الافوقاتو مايتفوت لان قهوتهم وايسكريمهم زينيين فا اكيد اكيد بيكون زين اتمني بس يرجعون نكهه وافل الهيل وتكون ثابته بالمنيو الله يوفقهم صراحه الجوده بالمكونات واضحه ربي يباركلهم ويكثر من امثالهم,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,يستحق التجربه المكان ومذاق القهوه والوافل بشكل عام كانت رائعه,قبل 3 أشهر,يستحق التجربه المكان ومذاق القهوه والوافل بشكل عام كانت رايعه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,كافي به أنواع من الوافل التي لا بأس بها يوجد لديه ٣ فروع الجلسات داخله محدوده,قبل 3 أشهر,كافي به انواع من الوافل التي لا باس بها يوجد لديه ٣ فروع الجلسات داخله محدوده,negative
Riyadh,Al Yasmin,24.8074386,46.661363,3,للاسف تجربه سيئة سيئه بس ماعني انكم ما تجربونه لا جربوه بس انا جربت نكهة الشهر كانت موز وقرفه. لاول مره تحوم كبدي من حلى وافل حار و كريمه دافيه و فوقها شرايح موز مكرمل 🤢نكهة الموز وهي حاره شيين. الكركديه كان عادي نكهته غجر ساده مافيه شي مميز,تاريخ التعديل: قبل 3 أشهر,للاسف تجربه سييه سييه بس ماعني انكم ما تجربونه لا جربوه بس انا جربت نكهه الشهر كانت موز وقرفه لاول مره تحوم كبدي من حلي وافل حار و كريمه دافيه و فوقها شرايح موز مكرمل نكهه الموز وهي حاره شيين الكركديه كان عادي نكهته غجر ساده مافيه شي مميز,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,2,جيد لا بأس به,قبل 3 أشهر,جيد لا باس به,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 3 أشهر,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"اول شي ماشاء الله والله يبارك لهم
ثانيا اخذت الطلب محلي والعامل اخطأ في الطلب ولو ماصححت له كان اكلت طلب غيري، الوافل جيد لكن بارد واعتقد السبب انه العمال يجهزون كميات كبيرة وليس على طلب الزباين وبالنسبة لي الوافل حلاوته يكون حار نسبياً
ما اعتقد بكرر التجربة لكن اتمنى لهم التوفيق والله يبارك لهم",تاريخ التعديل: قبل 3 أشهر,اول شي ماشاء الله والله يبارك لهم ثانيا اخذت الطلب محلي والعامل اخطا في الطلب ولو ماصححت له كان اكلت طلب غيري، الوافل جيد لكن بارد واعتقد السبب انه العمال يجهزون كميات كبيره وليس علي طلب الزباين وبالنسبه لي الوافل حلاوته يكون حار نسبيا ما اعتقد بكرر التجربه لكن اتمني لهم التوفيق والله يبارك لهم,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"جربت وافل الكريم بورليه 😍😍 جمييل جداً جامع بين الحلاوة والحموضة 👌🏼🥹
وجربت الدبل شوكلت حلو “تراني منب راعي شوكلاته” فلذا الكريم بورليه خياري المفضل",قبل 3 أشهر,جربت وافل الكريم بورليه جمييل جدا جامع بين الحلاوه والحموضه وجربت الدبل شوكلت حلو تراني منب راعي شوكلاته فلذا الكريم بورليه خياري المفضل,positive
